"currency","date","sumvolume","count","meanprice"
"VEF",2015-02-27,17.38764715,43,52121.0365116279
"VEF",2015-02-28,5.78916582,21,52193.5685714286
"VEF",2015-03-01,2.55108242,24,50281.085
"VEF",2015-03-02,19.90039791,62,53746.3769354839
"VEF",2015-03-03,26.14959067,51,58862.5070588235
"VEF",2015-03-04,15.44782059,44,64336.6938636364
"VEF",2015-03-05,7.07810802,41,72646.8617073171
"VEF",2015-03-06,9.08918168,60,77403.7488333333
"VEF",2015-03-07,5.22308286,18,77201.8605555556
"VEF",2015-03-08,0.25931466,12,68059.1225
"VEF",2015-03-09,19.4883592,46,70391.2336956522
"VEF",2015-03-10,19.44529642,43,70511.7537209302
"VEF",2015-03-11,13.93557596,61,73145.5927868852
"VEF",2015-03-12,15.20583311,31,79286.9174193548
"VEF",2015-03-13,15.48740248,87,78498.9170114943
"VEF",2015-03-14,3.6819863,34,75378.4841176471
"VEF",2015-03-15,1.48629356,23,73973.2869565217
"VEF",2015-03-16,7.20674093,56,74157.7532142857
"VEF",2015-03-17,19.3871914,71,75125.5315492958
"VEF",2015-03-18,11.92584657,53,70010.8483018868
"VEF",2015-03-19,22.49545051,24,69056.0370833333
"VEF",2015-03-20,4.04702372,18,68766.8844444444
"VEF",2015-03-21,6.44386346,14,68214.6792857143
"VEF",2015-03-22,4.66602001,20,67791.386
"VEF",2015-03-23,9.68387658,51,68365.532745098
"VEF",2015-03-24,19.97819553,89,64051.7166292135
"VEF",2015-03-25,13.02862247,106,62429.7145283019
"VEF",2015-03-26,19.02454386,79,61181.6255696202
"VEF",2015-03-27,11.44186165,44,61355.4575
"VEF",2015-03-28,5.63344137,19,64452.2252631579
"VEF",2015-03-29,14.68871956,50,62493.5456
"VEF",2015-03-30,15.15178542,47,62695.4655319149
"VEF",2015-03-31,15.70312047,40,63208.39325
"VEF",2015-04-01,11.8109259,61,64515.0057377049
"VEF",2015-04-02,11.06045457,56,65500.4316071429
"VEF",2015-04-03,1.47895916,40,66148.229
"VEF",2015-04-04,4.88823974,48,66499.3877083333
"VEF",2015-04-05,6.42313866,81,67665.1148148148
"VEF",2015-04-06,11.72526548,130,63404.1055384615
"VEF",2015-04-07,16.06205045,53,65609.0760377358
"VEF",2015-04-08,14.43042662,61,64874.8247540984
"VEF",2015-04-09,16.7287628,650,65201.3495692308
"VEF",2015-04-10,12.98215497,100,65400.9584
"VEF",2015-04-11,1.67474748,2015,65589.4495136476
"VEF",2015-04-12,1.53968695,39,65665.2246153846
"VEF",2015-04-13,5.64468499,48,65729.2691666667
"VEF",2015-04-14,12.16978465,64,67631.4815625
"VEF",2015-04-15,6.74269471,49,70618.393877551
"VEF",2015-04-16,7.16008547,79,73650.7848101266
"VEF",2015-04-17,8.81010001,36,72547.9805555556
"VEF",2015-04-18,3.43312988,31,71635.0632258064
"VEF",2015-04-19,1.56470837,31,69277.2232258064
"VEF",2015-04-20,9.05384396,55,69157.9709090909
"VEF",2015-04-21,25.85176125,129,67773.1947286822
"VEF",2015-04-22,17.07554612,53,68490.348490566
"VEF",2015-04-23,8.5918507,39,67430.721025641
"VEF",2015-04-24,4.43518823,32,66428.371875
"VEF",2015-04-25,7.22801455,45,67254.5531111111
"VEF",2015-04-26,1.87784402,18,66318.3327777778
"VEF",2015-04-27,10.32803861,42,65851.8157142857
"VEF",2015-04-28,8.04292794,47,65970.2082978723
"VEF",2015-04-29,11.20645379,36,67965.3447222222
"VEF",2015-04-30,5.37845849,56,68311.65625
"VEF",2015-05-01,2.8114749,13,68241.6353846154
"VEF",2015-05-02,1.10674556,7,67857.1428571429
"VEF",2015-05-03,1.94073028,33,69711.2506060606
"VEF",2015-05-04,5.29059652,52,68732.8113461539
"VEF",2015-05-05,15.29576233,74,68269.4333783784
"VEF",2015-05-06,11.19234428,62,67539.010483871
"VEF",2015-05-07,18.49356021,61,68078.6947540984
"VEF",2015-05-08,15.35289428,92,69334.177173913
"VEF",2015-05-09,4.51404451,43,67236.0793023256
"VEF",2015-05-10,1.6733405,38,67649.7907894737
"VEF",2015-05-11,4.96804873,60,69414.9741666667
"VEF",2015-05-12,10.02116676,49,69773.4430612245
"VEF",2015-05-13,9.87114048,83,73089.4634939759
"VEF",2015-05-14,15.88172807,109,75939.7300917431
"VEF",2015-05-15,10.94839828,115,76960.1087826087
"VEF",2015-05-16,1.59844974,22,76357.4654545455
"VEF",2015-05-17,1.25407635,24,77487.5941666667
"VEF",2015-05-18,7.44189354,116,78953.2772413793
"VEF",2015-05-19,13.99093777,145,78545.8465517241
"VEF",2015-05-20,15.101581,161,84170.8868944099
"VEF",2015-05-21,15.01491173,184,92851.6767934783
"VEF",2015-05-22,8.94123864,192,104410.971041667
"VEF",2015-05-23,3.38955205,80,105173.0305
"VEF",2015-05-24,13.30586663,282,112808.430106383
"VEF",2015-05-25,31.94736818,409,102469.17398533
"VEF",2015-05-26,14.92537635,161,94394.0978881988
"VEF",2015-05-27,48.78020729,411,89814.3001216545
"VEF",2015-05-28,25.89180925,374,103163.594224599
"VEF",2015-05-29,27.26912816,284,91888.8659507042
"VEF",2015-05-30,5.95642019,71,100224.707605634
"VEF",2015-05-31,2.62811774,45,101413.935333333
"VEF",2015-06-01,27.73829219,173,96969.7348554913
"VEF",2015-06-02,24.48634418,148,94642.2462837838
"VEF",2015-06-03,36.87507287,145,97939.341862069
"VEF",2015-06-04,10.96845594,86,99253.3665116279
"VEF",2015-06-05,21.45891095,157,97569.4833757962
"VEF",2015-06-06,7.58228171,85,97771.448
"VEF",2015-06-07,1.04751442,41,97567.1712195122
"VEF",2015-06-08,10.02743371,89,98179.5462921348
"VEF",2015-06-09,30.15408186,152,97274.6646052632
"VEF",2015-06-10,18.50827665,310,98081.3391935484
"VEF",2015-06-11,12.95896085,117,97798.6285470085
"VEF",2015-06-12,17.28553881,147,97168.0743537415
"VEF",2015-06-13,5.17185902,48,98500.4225
"VEF",2015-06-14,5.12994772,53,99002.8752830189
"VEF",2015-06-15,19.20208567,128,100488.588203125
"VEF",2015-06-16,16.09057474,136,103189.245808824
"VEF",2015-06-17,13.69059389,138,109584.762391304
"VEF",2015-06-18,32.76236157,219,109490.835251142
"VEF",2015-06-19,22.11132323,125,114310.02384
"VEF",2015-06-20,17.56113316,52,116499.111730769
"VEF",2015-06-21,8.58769167,34,115995.142058824
"VEF",2015-06-22,14.41846473,103,115925.973203883
"VEF",2015-06-23,8.15398099,58,112814.083793103
"VEF",2015-06-24,10.23399549,76,114648.374473684
"VEF",2015-06-25,14.50593783,96,114940.4334375
"VEF",2015-06-26,13.88293478,92,115574.286086957
"VEF",2015-06-27,10.90097685,82,117899.394878049
"VEF",2015-06-28,5.18800803,40,118688.893
"VEF",2015-06-29,30.42794963,127,119661.590866142
"VEF",2015-06-30,29.58218481,111,124792.207747748
"VEF",2015-07-01,28.56954318,126,126156.627063492
"VEF",2015-07-02,18.57302732,95,126335.868
"VEF",2015-07-03,14.5546198,161,125740.764347826
"VEF",2015-07-04,2.25378502,46,126596.528695652
"VEF",2015-07-05,9.5540793,76,129069.418289474
"VEF",2015-07-06,30.66845112,1069,134353.901094481
"VEF",2015-07-07,26.51214949,872,139243.140493119
"VEF",2015-07-08,37.19930419,254,149774.528661417
"VEF",2015-07-09,49.8421689,216,167073.409907407
"VEF",2015-07-10,40.31083357,287,189237.887770035
"VEF",2015-07-11,8.60895542,91,193280.918351648
"VEF",2015-07-12,13.48482495,199,225538.342311558
"VEF",2015-07-13,22.60830885,226,184967.685044248
"VEF",2015-07-14,24.71101622,166,186947.30253012
"VEF",2015-07-15,21.0824548,168,185643.113035714
"VEF",2015-07-16,18.87361556,174,176996.473333333
"VEF",2015-07-17,12.83200861,114,175139.869561403
"VEF",2015-07-18,8.4808842,79,176050.037721519
"VEF",2015-07-19,5.0826706,73,174604.647808219
"VEF",2015-07-20,16.23131049,189,168904.302962963
"VEF",2015-07-21,17.88637458,135,173584.972
"VEF",2015-07-22,30.90799037,207,172705.494637681
"VEF",2015-07-23,43.82670117,271,164708.083726937
"VEF",2015-07-24,84.58269614,288,173679.019861111
"VEF",2015-07-25,5.17348688,125,169503.6112
"VEF",2015-07-26,66.2396989,230,164734.687652174
"VEF",2015-07-27,28.41415554,237,179991.203375527
"VEF",2015-07-28,79.60204269,314,190781.928216561
"VEF",2015-07-29,53.90558118,235,191893.071276596
"VEF",2015-07-30,41.7667046,233,190065.856781116
"VEF",2015-07-31,55.80654603,200,188929.69755
"VEF",2015-08-01,36.01245522,134,185771.896940299
"VEF",2015-08-02,25.09550515,94,184370.005319149
"VEF",2015-08-03,61.5168767,215,185214.862325581
"VEF",2015-08-04,51.06410553,180,185797.531222222
"VEF",2015-08-05,42.53317643,171,186512.386432749
"VEF",2015-08-06,25.27006692,151,187060.530927152
"VEF",2015-08-07,26.22259076,175,185001.4628
"VEF",2015-08-08,35.60410222,178,183950.675730337
"VEF",2015-08-09,13.20304757,201,179795.327960199
"VEF",2015-08-10,42.23168706,188,180024.901223404
"VEF",2015-08-11,29.24489092,162,177629.836419753
"VEF",2015-08-12,31.55717783,216,177031.575925926
"VEF",2015-08-13,40.12759412,166,177255.644698795
"VEF",2015-08-14,29.36997865,139,175817.70057554
"VEF",2015-08-15,13.33213562,92,178024.425652174
"VEF",2015-08-16,41.07933496,90,173891.772111111
"VEF",2015-08-17,53.48994206,171,173044.914210526
"VEF",2015-08-18,117.60265757,210,167424.002333333
"VEF",2015-08-19,19.89994538,164,157650.097256098
"VEF",2015-08-20,50.39420873,143,156196.528601399
"VEF",2015-08-21,28.21663661,140,157051.095785714
"VEF",2015-08-22,6.74737307,47,157124.043829787
"VEF",2015-08-23,6.17828468,47,157414.73787234
"VEF",2015-08-24,45.77487845,257,153849.420856031
"VEF",2015-08-25,45.45608286,197,156144.280812183
"VEF",2015-08-26,232.08858711,359,153345.172395543
"VEF",2015-08-27,282.07187433,389,149415.637300771
"VEF",2015-08-28,38.14098538,180,155414.895888889
"VEF",2015-08-29,18.62748503,116,155604.89637931
"VEF",2015-08-30,9.21650286,74,154967.273108108
"VEF",2015-08-31,71.15386254,235,155043.680042553
"VEF",2015-09-01,28.38096613,151,155061.34218543
"VEF",2015-09-02,27.49668374,156,155944.029935897
"VEF",2015-09-03,38.85355235,186,157478.891129032
"VEF",2015-09-04,40.53687116,190,159406.280368421
"VEF",2015-09-05,7.87508154,81,161495.052716049
"VEF",2015-09-06,9.6931854,75,164929.953866667
"VEF",2015-09-07,46.26547079,202,166729.861633663
"VEF",2015-09-08,33.6523429,241,172655.741078838
"VEF",2015-09-09,38.0225526,205,168916.043707317
"VEF",2015-09-10,64.53186034,213,168469.360751174
"VEF",2015-09-11,36.87284901,141,168735.955460993
"VEF",2015-09-12,24.88307583,124,168957.721935484
"VEF",2015-09-13,20.02114477,107,166827.050186916
"VEF",2015-09-14,36.6779732,165,164525.669333333
"VEF",2015-09-15,40.45909893,169,162805.860887574
"VEF",2015-09-16,69.41037648,269,158250.970260223
"VEF",2015-09-17,53.6597859,216,158883.155
"VEF",2015-09-18,33.252571,186,160795.763763441
"VEF",2015-09-19,3.38364014,40,160564.853
"VEF",2015-09-20,29.97005861,116,158540.719224138
"VEF",2015-09-21,52.87829595,264,158247.684280303
"VEF",2015-09-22,60.71333682,239,161167.916025105
"VEF",2015-09-23,54.29159939,288,164843.513993056
"VEF",2015-09-24,45.54263076,223,168997.802690583
"VEF",2015-09-25,65.15379956,324,174926.80691358
"VEF",2015-09-26,8.11477961,77,177097.554675325
"VEF",2015-09-27,14.38948031,114,179644.746754386
"VEF",2015-09-28,40.7550826,262,182559.688664122
"VEF",2015-09-29,51.7845417,249,190198.543935743
"VEF",2015-09-30,39.54285024,237,193213.843670886
"VEF",2015-10-01,31.37290348,223,192923.291076233
"VEF",2015-10-02,25.01397615,247,194399.672995951
"VEF",2015-10-03,18.36207534,130,197246.125692308
"VEF",2015-10-04,9.36758268,96,197946.6653125
"VEF",2015-10-05,41.6511503,243,195598.261316872
"VEF",2015-10-06,27.60026691,217,192957.544147465
"VEF",2015-10-07,44.89363778,268,192457.796156716
"VEF",2015-10-08,48.975202,251,182907.630398406
"VEF",2015-10-09,21.99059059,158,182617.673037975
"VEF",2015-10-10,9.80597175,87,183868.471149425
"VEF",2015-10-11,8.08555814,52,184075.509038462
"VEF",2015-10-12,10.686009,81,183409.155802469
"VEF",2015-10-13,44.72717253,213,184756.359295775
"VEF",2015-10-14,29.9397402,216,184721.396712963
"VEF",2015-10-15,41.05251857,237,185861.673586498
"VEF",2015-10-16,47.06114586,342,193648.388918129
"VEF",2015-10-17,21.79332105,194,211053.250979381
"VEF",2015-10-18,12.48868495,122,205617.630983607
"VEF",2015-10-19,36.02243828,320,203545.52703125
"VEF",2015-10-20,38.73754476,281,207291.040925267
"VEF",2015-10-21,33.35296055,282,204787.947836879
"VEF",2015-10-22,36.30240258,301,211559.036578073
"VEF",2015-10-23,45.73927097,344,223025.929215116
"VEF",2015-10-24,13.81874508,111,226493.708828829
"VEF",2015-10-25,30.26372743,224,247084.109017857
"VEF",2015-10-26,31.48461769,229,232736.255502183
"VEF",2015-10-27,31.55342307,328,238864.771432927
"VEF",2015-10-28,50.29094942,376,237497.804468085
"VEF",2015-10-29,53.74169486,391,239050.40831202
"VEF",2015-10-30,29.25009027,312,246392.886057692
"VEF",2015-10-31,12.68363471,123,245710.956504065
"VEF",2015-11-01,7.54152398,97,243946.677525773
"VEF",2015-11-02,34.50866704,371,254790.233126685
"VEF",2015-11-03,48.39186771,510,312751.600647059
"VEF",2015-11-04,60.08814849,617,340559.459692058
"VEF",2015-11-05,46.23991828,298,290098.518959732
"VEF",2015-11-06,33.28092246,303,282723.581518152
"VEF",2015-11-07,5.75601201,76,289785.856973684
"VEF",2015-11-08,5.49358795,79,286052.640632911
"VEF",2015-11-09,24.98816765,316,289045.748386076
"VEF",2015-11-10,46.99485286,433,267340.423741339
"VEF",2015-11-11,32.35899584,354,248651.506271186
"VEF",2015-11-12,28.93530605,429,258863.611282051
"VEF",2015-11-13,26.23185142,350,268863.929257143
"VEF",2015-11-14,7.9158485,114,271085.022368421
"VEF",2015-11-15,12.26693018,129,263504.471007752
"VEF",2015-11-16,29.1382727,302,262040.093543046
"VEF",2015-11-17,29.86075633,263,266857.85486692
"VEF",2015-11-18,57.12462095,370,266625.765675676
"VEF",2015-11-19,25.56926811,263,269543.119277567
"VEF",2015-11-20,24.23296039,596,258430.790771812
"VEF",2015-11-21,9.18867509,503,266874.249980119
"VEF",2015-11-22,3.26746257,78,261750.857564103
"VEF",2015-11-23,39.88985424,386,264470.251709845
"VEF",2015-11-24,34.27505596,366,258938.72852459
"VEF",2015-11-25,57.88690299,370,258427.994243243
"VEF",2015-11-26,34.67835609,458,273147.896069869
"VEF",2015-11-27,24.99022905,359,286265.792367688
"VEF",2015-11-28,8.27206177,179,287253.717821229
"VEF",2015-11-29,6.37077117,139,296486.404028777
"VEF",2015-11-30,31.96984958,577,295245.216533795
"VEF",2015-12-01,55.30073755,536,285155.913152985
"VEF",2015-12-02,42.32864264,366,299794.244344262
"VEF",2015-12-03,35.47905973,413,303739.688377724
"VEF",2015-12-04,24.50793737,306,311150.059117647
"VEF",2015-12-05,21.88366134,219,317941.440319635
"VEF",2015-12-06,8.76336613,150,339954.810533333
"VEF",2015-12-07,31.47999271,396,333314.534924242
"VEF",2015-12-08,33.5416645,425,334362.565247059
"VEF",2015-12-09,35.14039639,843,343342.996595492
"VEF",2015-12-10,34.64050801,524,333211.232290076
"VEF",2015-12-11,46.254072,478,344879.288995816
"VEF",2015-12-12,12.31389571,192,343072.80625
"VEF",2015-12-13,10.02041336,134,341208.823358209
"VEF",2015-12-14,34.47909677,474,347011.554831224
"VEF",2015-12-15,36.5890028,461,365726.796008677
"VEF",2015-12-16,31.0163133,382,373091.781282722
"VEF",2015-12-17,28.17860454,402,369747.625199005
"VEF",2015-12-18,24.35110794,281,369637.341530249
"VEF",2015-12-19,5.87204108,98,370636.392346939
"VEF",2015-12-20,15.58422419,189,366637.826772487
"VEF",2015-12-21,65.13177833,558,342224.456810036
"VEF",2015-12-22,162.99192081,576,318473.053576389
"VEF",2015-12-23,41.41143576,459,334459.567254902
"VEF",2015-12-24,14.10071696,184,342535.177228261
"VEF",2015-12-25,5.50673144,72,344126.970277778
"VEF",2015-12-26,16.69316601,162,338125.292962963
"VEF",2015-12-27,8.2476522,106,336384.661132075
"VEF",2015-12-28,28.97932702,264,331618.278295455
"VEF",2015-12-29,35.29634716,345,333821.481652174
"VEF",2015-12-30,36.79854529,267,334297.839925094
"VEF",2015-12-31,11.43376815,139,334156.395971223
"VEF",2016-01-01,4.64954922,50,337515.568
"VEF",2016-01-02,10.48973766,140,341895.371642857
"VEF",2016-01-03,9.64400562,141,341758.705106383
"VEF",2016-01-04,34.27886381,376,342473.485718085
"VEF",2016-01-05,33.07410471,282,345261.893510638
"VEF",2016-01-06,35.20607656,398,346969.900175879
"VEF",2016-01-07,40.40706165,528,370864.906742424
"VEF",2016-01-08,36.18380455,508,378156.51023622
"VEF",2016-01-09,13.72605835,161,375973.544596273
"VEF",2016-01-10,8.31410971,128,373121.292109375
"VEF",2016-01-11,25.72211683,354,368980.072316384
"VEF",2016-01-12,45.87848571,555,367789.73981982
"VEF",2016-01-13,38.2774885,432,367038.557037037
"VEF",2016-01-14,35.09609581,417,369505.354604317
"VEF",2016-01-15,54.31159888,718,350627.853119777
"VEF",2016-01-16,17.19523075,253,337503.793913043
"VEF",2016-01-17,23.0471309,219,348811.975388128
"VEF",2016-01-18,57.74278973,481,342741.751933472
"VEF",2016-01-19,54.87576432,402,346787.703358209
"VEF",2016-01-20,222.4812109,824,358094.306529126
"VEF",2016-01-21,157.29802704,695,347959.097208633
"VEF",2016-01-22,53.2863168,728,349472.03581044
"VEF",2016-01-23,15.08852285,200,355826.2767
"VEF",2016-01-24,9.02578399,203,358867.848817734
"VEF",2016-01-25,47.6028308,615,358015.971284553
"VEF",2016-01-26,65.29712193,532,363051.975902256
"VEF",2016-01-27,82.25400152,553,370559.049801085
"VEF",2016-01-28,68.26704481,825,364142.447187879
"VEF",2016-01-29,59.65875036,721,368808.384549237
"VEF",2016-01-30,16.05855049,221,371927.296153846
"VEF",2016-01-31,15.7081576,257,370550.923268482
"VEF",2016-02-01,71.23553076,678,371538.7679941
"VEF",2016-02-02,47.34029769,554,371196.347436823
"VEF",2016-02-03,59.64184752,589,370664.450882852
"VEF",2016-02-04,87.7603299,863,393858.031900348
"VEF",2016-02-05,113.31603933,736,413917.265027174
"VEF",2016-02-06,33.90435202,370,417202.257567568
"VEF",2016-02-07,9.23790038,201,409019.992238806
"VEF",2016-02-08,23.91659422,261,403733.720344828
"VEF",2016-02-09,31.87600751,327,392500.148501529
"VEF",2016-02-10,44.40174791,549,374209.719653916
"VEF",2016-02-11,63.18522395,769,381559.77716515
"VEF",2016-02-12,40.41595672,531,380163.475028249
"VEF",2016-02-13,15.01348577,505,387754.323247525
"VEF",2016-02-14,24.49742734,359,398738.712172702
"VEF",2016-02-15,65.99552993,693,405751.636911977
"VEF",2016-02-16,36.42229163,477,409017.082075472
"VEF",2016-02-17,59.90410308,823,422422.953487242
"VEF",2016-02-18,53.74915512,712,438219.123398876
"VEF",2016-02-19,55.47244282,733,432926.20271487
"VEF",2016-02-20,41.45496483,511,466110.38332681
"VEF",2016-02-21,17.46949234,257,459945.694319066
"VEF",2016-02-22,62.43473949,795,465153.527509434
"VEF",2016-02-23,59.52090394,711,443473.666694796
"VEF",2016-02-24,41.38222334,644,437797.287049689
"VEF",2016-02-25,55.65347862,845,446370.360923077
"VEF",2016-02-26,39.3394398,688,452200.220959302
"VEF",2016-02-27,11.67903405,280,459683.184035714
"VEF",2016-02-28,13.81033704,282,461636.48106383
"VEF",2016-02-29,47.49026928,919,454079.091741023
"VEF",2016-03-01,50.87220318,776,445345.022319588
"VEF",2016-03-02,49.70527962,715,442236.024
"VEF",2016-03-03,52.50642054,629,431978.594896661
"VEF",2016-03-04,52.84434915,897,432366.162586399
"VEF",2016-03-05,23.53884233,738,430524.631517615
"VEF",2016-03-06,20.95471901,282,436759.70858156
"VEF",2016-03-07,64.46351213,849,432893.449352179
"VEF",2016-03-08,65.27352066,814,435617.102592138
"VEF",2016-03-09,56.18185244,702,442861.543447293
"VEF",2016-03-10,77.52705501,1071,464340.192156863
"VEF",2016-03-11,61.26168133,1004,482744.541085657
"VEF",2016-03-12,23.19586814,352,479857.688892045
"VEF",2016-03-13,16.47902305,316,479784.144493671
"VEF",2016-03-14,148.28275453,1105,461941.587502262
"VEF",2016-03-15,59.75323837,682,468685.736612903
"VEF",2016-03-16,96.46712534,755,470120.114821192
"VEF",2016-03-17,57.84413836,591,466617.203891709
"VEF",2016-03-18,45.6551838,824,452423.604866505
"VEF",2016-03-19,26.33805447,461,463511.955401302
"VEF",2016-03-20,11.00786734,285,470980.298912281
"VEF",2016-03-21,56.14715273,774,468938.864224806
"VEF",2016-03-22,74.16585817,1036,454835.257326255
"VEF",2016-03-23,28.70426825,678,461144.412079646
"VEF",2016-03-24,15.48539219,436,463687.777798165
"VEF",2016-03-25,9.72208831,205,453802.796243902
"VEF",2016-03-26,8.43301117,161,451354.996273292
"VEF",2016-03-27,6.72786074,188,441274.582925532
"VEF",2016-03-28,49.23854165,726,434817.324022039
"VEF",2016-03-29,37.18450061,670,421687.80819403
"VEF",2016-03-30,46.33976046,578,421948.492301038
"VEF",2016-03-31,61.94255412,844,416747.805521327
"VEF",2016-04-01,46.8783932,654,423729.912706422
"VEF",2016-04-02,15.24393363,233,429239.554892704
"VEF",2016-04-03,18.01109134,374,442905.250882353
"VEF",2016-04-04,45.18959657,605,431962.806066116
"VEF",2016-04-05,50.53419098,697,437288.625581062
"VEF",2016-04-06,51.80688559,534,434030.134307116
"VEF",2016-04-07,58.48134917,807,442044.327385378
"VEF",2016-04-08,64.18420514,936,454079.524764957
"VEF",2016-04-09,13.56327194,298,447461.53
"VEF",2016-04-10,12.99350714,259,446425.184671815
"VEF",2016-04-11,50.87351705,928,443353.572780172
"VEF",2016-04-12,46.72021165,645,445615.923751938
"VEF",2016-04-13,43.15769914,630,445252.407825397
"VEF",2016-04-14,51.53222017,866,446919.295184758
"VEF",2016-04-15,55.77994797,876,457967.903287671
"VEF",2016-04-16,13.12293618,213,457126.248169014
"VEF",2016-04-17,23.35273819,221,457049.561809955
"VEF",2016-04-18,47.69782066,635,461255.441007874
"VEF",2016-04-19,50.89462726,527,461692.931783681
"VEF",2016-04-20,59.18672915,848,463760.907971698
"VEF",2016-04-21,54.18507855,751,471466.533009321
"VEF",2016-04-22,58.13937667,691,469898.207467439
"VEF",2016-04-23,20.75321163,307,472204.607296417
"VEF",2016-04-24,27.11547178,338,474455.304733728
"VEF",2016-04-25,48.00902098,664,469673.795557229
"VEF",2016-04-26,62.91398008,794,488942.547594458
"VEF",2016-04-27,66.54916858,652,472206.323328221
"VEF",2016-04-28,50.8301307,658,454455.164726444
"VEF",2016-04-29,40.81085833,616,458320.076493506
"VEF",2016-04-30,26.85830275,411,465086.103138686
"VEF",2016-05-01,13.15487992,209,462399.404832536
"VEF",2016-05-02,55.71068907,855,447987.184818713
"VEF",2016-05-03,50.86680344,802,443189.062306733
"VEF",2016-05-04,72.85452479,861,441872.624239257
"VEF",2016-05-05,72.61462327,947,434296.319609292
"VEF",2016-05-06,65.69871959,840,447882.274928571
"VEF",2016-05-07,24.48224493,318,457433.649842767
"VEF",2016-05-08,17.41982394,251,455300.214342629
"VEF",2016-05-09,62.18790495,798,458602.729085213
"VEF",2016-05-10,82.41226457,835,459038.050443114
"VEF",2016-05-11,87.84452234,895,450355.027865922
"VEF",2016-05-12,70.68343531,699,448935.317367668
"VEF",2016-05-13,70.60308208,573,454901.959354276
"VEF",2016-05-14,24.22043489,282,460583.06606383
"VEF",2016-05-15,26.61751525,362,462293.819198895
"VEF",2016-05-16,46.56758868,578,461792.528892734
"VEF",2016-05-17,68.19141567,600,461160.46455
"VEF",2016-05-18,55.11378285,552,462153.322264493
"VEF",2016-05-19,71.56245815,585,454312.095846154
"VEF",2016-05-20,44.05233825,505,447434.749722772
"VEF",2016-05-21,32.2633203,184,448313.554293478
"VEF",2016-05-22,28.51054083,270,446538.91162963
"VEF",2016-05-23,62.049684,739,445301.81052774
"VEF",2016-05-24,75.5363743,722,450449.805277008
"VEF",2016-05-25,58.50571435,580,450813.408362069
"VEF",2016-05-26,72.07398817,608,450659.386381579
"VEF",2016-05-27,127.02013764,801,465628.677752809
"VEF",2016-05-28,43.33840868,317,478133.629495268
"VEF",2016-05-29,74.30705295,414,492630.766763285
"VEF",2016-05-30,76.4941279,713,490368.983071529
"VEF",2016-05-31,81.53585526,862,513633.003306265
"VEF",2016-06-01,73.88141927,944,538656.348739407
"VEF",2016-06-02,59.39680514,825,521638.2388
"VEF",2016-06-03,51.41961211,977,539410.043664278
"VEF",2016-06-04,26.58335428,420,556177.096880952
"VEF",2016-06-05,22.4700539,253,555984.842450593
"VEF",2016-06-06,87.52767975,944,564431.148940678
"VEF",2016-06-07,72.23953882,1402,566690.092988588
"VEF",2016-06-08,61.75364432,962,563611.412442827
"VEF",2016-06-09,54.37320245,684,556602.772295322
"VEF",2016-06-10,74.11844893,1551,567442.581805287
"VEF",2016-06-11,25.16541814,603,586598.827280265
"VEF",2016-06-12,22.668784,374,666417.658930481
"VEF",2016-06-13,71.87049054,1159,693894.572381363
"VEF",2016-06-14,47.47040799,821,695716.282095006
"VEF",2016-06-15,69.09362787,1087,710184.108279669
"VEF",2016-06-16,81.62718906,1422,825519.615323488
"VEF",2016-06-17,53.29380082,974,809164.590852156
"VEF",2016-06-18,29.32510036,432,800227.803726852
"VEF",2016-06-19,12.49624163,315,798054.406920635
"VEF",2016-06-20,65.89414188,1046,775292.423900574
"VEF",2016-06-21,63.6406012,1060,711356.637160377
"VEF",2016-06-22,70.75932654,1133,657282.143018535
"VEF",2016-06-23,89.18481913,938,622341.56033049
"VEF",2016-06-24,28.8995753,526,684129.313288973
"VEF",2016-06-25,20.24653147,405,690021.47454321
"VEF",2016-06-26,12.93792769,316,698028.210537975
"VEF",2016-06-27,61.22406058,806,657228.189280397
"VEF",2016-06-28,45.50820652,849,665831.102685512
"VEF",2016-06-29,45.40395441,635,664946.008787402
"VEF",2016-06-30,62.08167269,787,675849.99703939
"VEF",2016-07-01,79.72330303,624,682298.079086539
"VEF",2016-07-02,20.06202561,303,680994.934224422
"VEF",2016-07-03,14.47777671,251,665708.445059761
"VEF",2016-07-04,31.01513666,569,643464.777469244
"VEF",2016-07-05,15.3851947,332,614329.540391566
"VEF",2016-07-06,42.55347576,996,579114.936957831
"VEF",2016-07-07,56.65568598,707,572258.799335219
"VEF",2016-07-08,51.61237146,717,640788.685132497
"VEF",2016-07-09,27.67328662,299,656585.650735786
"VEF",2016-07-10,17.740258,229,679294.575414847
"VEF",2016-07-11,42.64290682,528,648731.178143939
"VEF",2016-07-12,45.0126169,601,676844.176638935
"VEF",2016-07-13,43.09434954,335,646418.699164179
"VEF",2016-07-14,41.73356705,320,648396.311375
"VEF",2016-07-15,31.85901203,461,659649.779088937
"VEF",2016-07-16,17.26941881,328,652975.53445122
"VEF",2016-07-17,13.44396741,270,651874.91537037
"VEF",2016-07-18,58.34862103,785,654511.88933758
"VEF",2016-07-19,49.79543241,822,649388.32243309
"VEF",2016-07-20,43.6331631,692,642150.226011561
"VEF",2016-07-21,51.41646178,672,649126.614955357
"VEF",2016-07-22,39.14960734,506,639626.32839921
"VEF",2016-07-23,28.66293468,271,643740.920922509
"VEF",2016-07-24,13.79357333,231,642117.079393939
"VEF",2016-07-25,79.7571041,970,614143.412195876
"VEF",2016-07-26,60.36759689,712,642295.875252809
